"","date","is_heat","air_temp_min","pressure_min","solar_min","dewpoint_min","humidity_min","wind_10m_min","wind_2m_min","wbgt_min","hi_min","air_temp_max","pressure_max","solar_max","dewpoint_max","humidity_max","wind_10m_max","wind_2m_max","wbgt_max","hi_max","air_temp_mean","pressure_mean","solar_mean","dewpoint_mean","humidity_mean","wind_10m_mean","wind_2m_mean","wbgt_mean","hi_mean","air_temp_var","pressure_var","solar_var","dewpoint_var","humidity_var","wind_10m_var","wind_2m_var","wbgt_var","hi_var","lag3_air_temp_min","lag3_pressure_min","lag3_solar_min","lag3_dewpoint_min","lag3_humidity_min","lag3_wind_10m_min","lag3_wind_2m_min","lag3_wbgt_min","lag3_hi_min","lag3_air_temp_max","lag3_pressure_max","lag3_solar_max","lag3_dewpoint_max","lag3_humidity_max","lag3_wind_10m_max","lag3_wind_2m_max","lag3_wbgt_max","lag3_hi_max","lag3_air_temp_mean","lag3_pressure_mean","lag3_solar_mean","lag3_dewpoint_mean","lag3_humidity_mean","lag3_wind_10m_mean","lag3_wind_2m_mean","lag3_wbgt_mean","lag3_hi_mean","lag3_air_temp_var","lag3_pressure_var","lag3_solar_var","lag3_dewpoint_var","lag3_humidity_var","lag3_wind_10m_var","lag3_wind_2m_var","lag3_wbgt_var","lag3_hi_var","lag5_air_temp_min","lag5_pressure_min","lag5_solar_min","lag5_dewpoint_min","lag5_humidity_min","lag5_wind_10m_min","lag5_wind_2m_min","lag5_wbgt_min","lag5_hi_min","lag5_air_temp_max","lag5_pressure_max","lag5_solar_max","lag5_dewpoint_max","lag5_humidity_max","lag5_wind_10m_max","lag5_wind_2m_max","lag5_wbgt_max","lag5_hi_max","lag5_air_temp_mean","lag5_pressure_mean","lag5_solar_mean","lag5_dewpoint_mean","lag5_humidity_mean","lag5_wind_10m_mean","lag5_wind_2m_mean","lag5_wbgt_mean","lag5_hi_mean","lag5_air_temp_var","lag5_pressure_var","lag5_solar_var","lag5_dewpoint_var","lag5_humidity_var","lag5_wind_10m_var","lag5_wind_2m_var","lag5_wbgt_var","lag5_hi_var"
"2021",2018-06-06,FALSE,62.7,1007.4,0,55.4,43.8,1.01,0.902388336754915,59.7,62.5,83.3,1012.3,936,65.8,85,2.94,2.62675416837569,79.85,83.2,73.1763888888889,1009.34907407407,287.203703703704,59.6069444444444,63.6773148148148,2.06837962962963,1.72714736292423,70.0501851851852,73.350462962963,43.4152073643411,1.04939448751076,101537.288544358,6.14288178294574,123.615901593454,0.130524338931955,0.110386902179353,55.7503032213609,48.197674203273,60,1006.6,0,50.3,35.5,0.3,0.446726899383621,57.35,59.7,85,1013.6,1009,72.1,97.6,2.7,2.26043811088112,84.64,87.4,73.7100308641975,1009.67453703704,311.876543209877,62.5390432098765,70.9412037037037,1.76111111111111,1.36844688517533,72.1474382716049,74.3825617283951,38.7995128274849,2.42941245921347,119182.488598851,36.3417963010667,360.241499012537,0.182763833075734,0.200170924241551,47.4096258849009,44.2351359312687,60,1005.7,0,50.3,35.5,0.3,0.446726899383621,57.35,59.7,89.4,1015.1,1009,74,99,2.83,2.5284742505113,88.17,93.5,75.1817592592593,1009.79916666667,298.42037037037,65.3918518518519,74.0631481481481,1.84835185185185,1.4460982044009,73.9070092592593,76.4711111111111,39.3988792005629,3.11943396663578,112435.178083273,35.0018241856314,314.204646243092,0.167448439570247,0.191522598444354,47.703019314094,51.9711572443621
"2022",2018-06-07,FALSE,63.7,1010.1,0,61.1,51.6,0.32,0.446726899383621,61.96,64.1,82.9,1020.2,781,67.1,92.2,2.53,1.98735302648636,87.38,84.3,72.5851851851852,1015.94027777778,284.050925925926,63.1583333333333,73.6953703703704,1.62300925925926,1.25573603777986,72.3889351851852,73.2847222222222,40.0028492678725,5.66381201550387,90458.3927433247,1.5703488372093,171.630024978467,0.312168111541774,0.180643651507876,69.5147872329888,45.2973003875969,60,1006.9,0,50.3,35.5,0.3,0.446726899383621,57.35,59.7,83.7,1013.6,1009,70.3,93.9,2.94,2.62675416837569,79.85,83.2,72.9743827160494,1009.99583333333,311.819444444444,59.4058641975309,64.804475308642,1.8412962962963,1.48356302100354,70.3853395061728,73.0851851851852,42.5071634514473,1.83635046367852,119872.441846986,17.1469825595817,272.329763557349,0.223237266014082,0.210605487209436,48.734530951018,43.6314030568436,60,1005.7,0,50.3,35.5,0.3,0.446726899383621,57.35,59.7,85,1013.6,1009,74,97.6,2.94,2.62675416837569,84.64,88.4,74.1862037037037,1009.40212962963,298.007407407407,63.3112962962963,71.0890740740741,1.90877777777778,1.5214657813126,72.4476759259259,75.025,37.1578354357601,2.17607516390348,110425.547674459,34.0678426183366,283.375691449559,0.185979969107198,0.204054044227203,48.5007077540075,45.4095134383689
"2023",2018-06-08,FALSE,67,1016.6,0,62.2,46.8,0.32,0.446726899383621,66.15,68,85.2,1023.9,798,69.1,98.6,2.04,1.6024506616728,86.82,86.2,75.8680555555556,1020.51851851852,284.569444444444,66.849537037037,76.1657407407407,1.31138888888889,0.958104686734159,75.7359722222222,77.1898148148148,38.2154864341085,2.06058570198105,98497.9951550388,3.30381373815676,333.037518518518,0.160467829457364,0.0544299278470543,53.9009041666667,41.5968260120586,60,1007.4,0,50.3,35.5,0.3,0.446726899383621,57.35,59.7,83.3,1020.2,936,67.1,92.2,2.94,2.62675416837569,87.38,84.3,72.5432098765432,1011.93688271605,289.839506172839,59.8776234567901,66.1381172839506,1.77725308641975,1.43148814079635,70.5880864197531,72.7739197530864,40.8820249203351,11.1219296801954,99181.8567366955,13.4022651315664,192.877354718835,0.280205734920908,0.188626761642179,61.2477035968477,45.1055166056061,60,1006.6,0,50.3,35.5,0.3,0.446726899383621,57.35,59.7,85,1020.2,1009,72.1,97.6,2.94,2.62675416837569,87.38,87.4,73.3783333333333,1010.86259259259,301.376851851852,62.0764814814815,70.0392592592593,1.79494444444444,1.41764481124602,71.776287037037,73.9565740740741,40.0872594995366,9.26200995434731,109888.609472934,24.9121803796382,286.10846654996,0.219373305529812,0.203896159481291,54.1426467201284,45.4272412642021
"2024",2018-06-09,FALSE,66.8,1014.9,0,65.3,49.1,0.79,0.705828501026121,65.79,67.8,87.3,1023.3,899,72,97.6,2.16,1.69671246530061,88.51,91.6,77.3282407407407,1019.55324074074,303.12037037037,67.7861111111111,74.4060185185185,1.47615740740741,1.10742759981582,76.4638425925926,79.2467592592593,44.6173847975883,3.83971037898363,116421.055211025,1.54268992248062,247.004847329888,0.100109351851852,0.0536417379394046,58.1359623751077,58.3585940999139,62.7,1007.4,0,55.4,43.8,0.32,0.446726899383621,59.7,62.5,85.2,1023.9,936,69.1,98.6,2.94,2.62675416837569,87.38,86.2,73.8765432098765,1015.26929012346,285.274691358025,63.2049382716049,71.179475308642,1.66759259259259,1.31366269581275,72.7250308641975,74.6083333333333,42.4636529471254,23.965902431927,96533.8100540004,12.4181208617169,237.983828472341,0.297080748754937,0.215201331794067,64.9903103545328,48.2292967542504,60,1006.9,0,50.3,35.5,0.3,0.446726899383621,57.35,59.7,85.2,1023.9,1009,70.3,98.6,2.94,2.62675416837569,87.38,86.2,73.4752777777778,1013.28925925926,300.815740740741,61.6450925925926,68.8549074074074,1.69165740740741,1.33290595750493,71.8561851851852,73.9460185185185,42.5296292091443,21.0233136305907,109712.024404455,20.1449990646346,289.098882289843,0.271374914958981,0.216070175657299,58.1836784828202,46.116036033021
"2025",2018-06-10,FALSE,68.1,1009.6,0,67.3,49.8,0.01,0.446726899383621,67.27,69.2,88.7,1018.9,920,76,99.3,2.26,1.77526396832379,90.16,93.1,78.1180555555556,1014.90833333333,297.259259259259,69.4333333333333,76.6513888888889,1.37259259259259,1.02185394873985,77.7208333333333,80.6592592592593,44.6749748062016,4.81686046511627,112959.551076658,2.50409302325581,252.170044573643,0.178078828596038,0.0944931356143359,61.4646904651163,65.4070766580534,63.7,1010.1,0,61.1,46.8,0.32,0.446726899383621,61.96,64.1,87.3,1023.9,899,72,98.6,2.53,1.98735302648636,88.51,91.6,75.2604938271605,1018.67067901235,290.58024691358,65.9313271604938,74.7557098765432,1.47018518518519,1.10708944144328,74.8629166666667,76.5737654320988,44.7587459690499,7.73162735894059,101556.614879692,6.12944985879749,250.862873065621,0.206552361325777,0.110727894512465,63.4836055448223,54.3914281489114,60,1007.4,0,50.3,35.5,0.3,0.446726899383621,57.35,59.7,87.3,1023.9,936,72,98.6,2.94,2.62675416837569,88.51,91.6,74.1651851851852,1015.17648148148,291.441666666667,62.8537037037037,69.7972222222222,1.62386111111111,1.2719993417878,72.7928148148148,74.9516666666667,45.1824939415783,23.6950719459033,102335.10873494,22.3877897916452,251.645460302749,0.257985541396355,0.17506251304685,66.4012499007998,54.5075227062095
"2026",2018-06-11,FALSE,71.2,1009.2,0,66.9,56.1,0.99,0.777659879929447,69.51,72.3,86.7,1015.9,845,74.9,91.9,4.3,3.66076166683937,86.83,91,76.3962962962963,1011.80277777778,215.865740740741,69.5578703703704,79.9472222222222,2.26171296296296,1.80933679341004,75.1799074074074,78.2560185185185,14.3622187769165,1.86892248062015,78055.5865417743,2.20868195521103,68.1657596899225,0.560103563738157,0.491908466182587,23.5629078983635,24.9254519810508,66.8,1009.6,0,62.2,46.8,0.01,0.446726899383621,65.79,67.8,88.7,1023.9,920,76,99.3,2.26,1.77526396832379,90.16,93.1,77.1047839506173,1018.32669753086,294.983024691358,68.0229938271605,75.741049382716,1.38671296296296,1.02912874509661,76.6402160493827,79.0319444444444,43.2412908342397,9.56851334268322,109015.061535196,3.58511188867899,277.478528727078,0.150398297698781,0.0710613464293017,58.3282818697884,56.9828265069552,62.7,1007.4,0,55.4,43.8,0.01,0.446726899383621,59.7,62.5,88.7,1023.9,936,76,99.3,2.94,2.62675416837569,90.16,93.1,75.4151851851852,1016.05388888889,291.240740740741,65.3668518518518,72.9191666666667,1.57030555555556,1.21405392719878,74.4719537037037,76.7462037037037,46.8715764253596,19.1793175780043,103647.430405382,15.5415137129715,247.215582252085,0.248853567346308,0.174187781510743,67.5415493769093,60.6428586053616
"2027",2018-06-12,FALSE,65,1014,0,61,72.9,0.74,0.661155811087759,62.73,65.3,73.2,1023.1,338,67,87.5,3.56,2.79643350762508,74.16,74,68.9453703703704,1019.38888888889,102.486111111111,63.0111111111111,81.5069444444444,2.46203703703704,1.97725813618701,67.4741666666667,69.3708333333333,6.65300172265289,3.8768992248062,12753.655620155,2.75717829457364,14.6791608527132,0.446459086993971,0.255826143045184,12.4644365116279,7.2624476744186,66.8,1009.2,0,65.3,49.1,0.01,0.446726899383621,65.79,67.8,88.7,1023.3,920,76,99.3,4.3,3.66076166683937,90.16,93.1,77.2808641975309,1015.42145061728,272.081790123457,68.9257716049383,77.0015432098765,1.70348765432099,1.31287278065523,76.4548611111111,79.3873456790123,34.9406842597363,13.6565870732917,103750.24832322,2.73171501421566,193.715762684374,0.43640574636976,0.337339377107358,48.651425946677,50.3844764058236,63.7,1009.2,0,61.1,46.8,0.01,0.446726899383621,61.96,64.1,88.7,1023.9,920,76,99.3,4.3,3.66076166683937,90.16,93.1,76.0591666666667,1016.54462962963,276.973148148148,67.357037037037,76.1731481481481,1.60897222222222,1.23049181329594,75.4978981481482,77.7273148148148,39.8567462928638,13.7200638107987,99898.8157750661,7.66780956303848,218.358129097587,0.378990323602101,0.268175018127754,56.2606985438335,53.1901799934782
"2028",2018-06-13,FALSE,67.1,1012.9,0,64.9,55.8,0.12,0.284662659712577,65.4,67.9,82.9,1021.3,720,69,95.6,2.8,2.3837517830582,81.9,85.4,73.375,1017.37453703704,212.736111111111,66.3351851851852,80.0708333333333,1.49884259259259,1.2180385125296,72.2081481481482,74.6796296296296,33.1074651162791,3.38395327304048,53275.3393410853,0.479035314384152,190.211843023256,0.789990747200689,0.645685394572861,36.1060281826012,41.0390249784668,65,1009.2,0,61,49.8,0.01,0.446726899383621,62.73,65.3,88.7,1023.1,920,76,99.3,4.3,3.66076166683937,90.16,93.1,74.4865740740741,1015.36666666667,205.203703703704,67.3341049382716,79.3685185185185,2.03211419753086,1.60281629277897,73.4583024691358,76.0953703703704,37.7000822170702,13.2215455950541,74102.4313927529,11.8434563846433,115.429641078482,0.618178985393173,0.453601067910291,51.4072178249089,56.0398239738966,65,1009.2,0,61,46.8,0.01,0.446726899383621,62.73,65.3,88.7,1023.9,920,76,99.3,4.3,3.66076166683937,90.16,93.1,75.3312037037037,1017.23435185185,240.660185185185,67.3275925925926,77.735462962963,1.77677777777778,1.37479623297738,74.5149444444444,76.944537037037,40.3957353430817,14.4341942041671,89180.3876626163,8.15525277177085,189.107369572306,0.523203509422305,0.373820491387069,54.8788986067346,55.0262166529365
"2029",2018-06-14,FALSE,70.3,1011.2,0,66.7,57.9,0.45,0.446726899383621,68.93,71.5,87.6,1016.8,852,75,95.3,2.39,1.87738092225392,92.09,93.5,77.8981481481482,1014.13425925926,286.921296296296,69.8226851851852,77.35,1.62092592592593,1.27287238217989,77.801712962963,80.674537037037,34.4083686477175,1.52049526270456,97594.1565676141,3.8177620585702,140.838976744186,0.277573092161929,0.147784031185929,63.8734570521102,62.0271160637382,65,1009.2,0,61,55.8,0.12,0.284662659712577,62.73,65.3,86.7,1023.1,845,74.9,95.6,4.3,3.66076166683937,86.83,91,72.9055555555556,1016.1887345679,177.029320987654,66.3013888888889,80.5083333333333,2.0741975308642,1.66821114737555,71.6207407407407,74.1021604938272,27.3625038639876,13.3443396635946,50664.0037757361,8.96431027820711,91.2394976816074,0.7694710706585,0.569228731297065,34.054624489095,37.6786042895033,65,1009.2,0,61,49.1,0.01,0.284662659712577,62.73,65.3,88.7,1023.3,920,76,99.3,4.3,3.66076166683937,90.16,93.1,74.8325925925926,1016.60555555556,226.293518518519,67.2247222222222,78.5164814814815,1.81426851851852,1.42678299813646,73.8093796296296,76.4425,39.8374353482305,12.1469199876429,79732.9267420108,7.73320659561322,160.636113651186,0.619340891686404,0.45908868188516,51.6016239892047,55.6776638090825
"2030",2018-06-15,TRUE,69.2,1012.5,0,62.3,48.3,0.13,0.284662659712577,66.39,69.7,84.6,1017.6,910,74.6,99.7,2.71,2.42125979465923,85.86,87.4,77.0796296296296,1014.77361111111,299.884259259259,68.7884259259259,77.6421296296296,1.71356481481481,1.34328147412878,76.1409722222222,78.7787037037037,23.2074900947459,1.20455620155039,109543.265611542,9.54530727820844,281.567658699397,0.380709558570198,0.398699885338468,25.1946199806202,27.6269862187769,65,1011.2,0,61,55.8,0.12,0.284662659712577,62.73,65.3,87.6,1023.1,852,75,95.6,3.56,2.79643350762508,92.09,93.5,73.4061728395062,1016.96589506173,200.714506172839,66.3896604938272,79.6425925925926,1.86060185185185,1.4893896769655,72.4946759259259,74.9083333333333,38.0263606006831,7.61065885759536,60122.9770999103,10.0904184316981,117.86340717843,0.686743841233041,0.468377653632227,55.2104017495277,58.0172411128284,65,1009.2,0,61,49.8,0.01,0.284662659712577,62.73,65.3,88.7,1023.1,920,76,99.3,4.3,3.66076166683937,92.09,93.5,74.9465740740741,1015.52175925926,223.053703703704,67.632037037037,79.1052777777778,1.84322222222222,1.45987195460928,74.0769537037037,76.7280555555556,38.4246592438129,9.99230644801428,75525.2593931281,9.30851855284386,136.02472652147,0.638461155390794,0.461077055243924,54.4533654102736,58.3381463546494
"2031",2018-06-16,TRUE,67.7,1013.8,0,62.8,45.4,0.15,0.330208685266589,66.52,68.7,87.3,1019.8,896,71.1,96,2.04,1.6024506616728,88.41,88.9,77.2925925925926,1016.7587962963,301.805555555556,66.6365740740741,72.2208333333333,1.20828703703704,0.886099902998659,76.8385648148148,78.7657407407407,45.5453402239449,1.48503854435831,105884.501550388,3.28986541774332,320.014215116279,0.305817982342808,0.101431263944252,64.2373128143841,52.4278440999139,67.1,1011.2,0,62.3,48.3,0.12,0.284662659712577,65.4,67.9,87.6,1021.3,910,75,99.7,2.8,2.42125979465923,92.09,93.5,76.1175925925926,1015.4274691358,266.513888888889,68.3154320987654,78.3543209876543,1.61111111111111,1.27806412294609,75.3836111111111,78.0442901234568,34.0261815215525,3.99674041635659,88012.2347372488,6.7420489629248,205.064648997271,0.489009891808346,0.398793201508736,47.1056849304482,49.6988854303814,65,1009.2,0,61,48.3,0.12,0.284662659712577,62.73,65.3,87.6,1023.1,910,75,99.7,4.3,3.66076166683937,92.09,93.5,74.7388888888889,1015.49481481481,223.578703703704,67.5030555555556,79.3034259259259,1.91141666666667,1.52415745968706,73.7609814814815,76.3519444444444,33.0012109978375,9.30851803796382,74923.6267934988,10.3130490423231,141.066281115917,0.633208093141798,0.481870072237314,45.3211032063296,48.4166227216559
"2032",2018-06-17,TRUE,71.5,1015.3,0,64.9,45.9,0.42,0.446726899383621,70.46,72.9,92.1,1020.7,898,75.5,96.3,2.83,2.22300753555589,92.77,97.4,80.2476851851852,1017.98194444444,299.810185185185,70.5731481481481,74.0638888888889,1.65305555555556,1.31648782510374,79.4321296296296,83.8046296296296,41.1684597329888,1.28706782945736,109261.884732989,4.99769422911283,207.256457364341,0.322207364341085,0.170533635232519,61.8062224203273,74.4252807924203,67.7,1011.2,0,62.3,45.4,0.13,0.284662659712577,66.39,68.7,87.6,1019.8,910,75,99.7,2.71,2.42125979465923,92.09,93.5,77.4234567901235,1015.22222222222,296.203703703704,68.4158950617284,75.7376543209877,1.51425925925926,1.16741791976911,76.9270833333333,79.4063271604938,34.4011799950388,2.64961360123648,104061.868796153,7.29781496269582,252.916447039518,0.368687858492186,0.255762706570059,51.408142175425,48.0196971540061,65,1011.2,0,61,45.4,0.12,0.284662659712577,62.73,65.3,87.6,1023.1,910,75,99.7,3.56,2.79643350762508,92.09,93.5,74.9181481481481,1016.48601851852,240.766666666667,66.9187962962963,77.7581481481482,1.70073148148148,1.33951008160479,74.092712962963,76.4538888888889,39.9381318779391,5.83970239075962,81386.190176089,9.49187065355439,198.818098513713,0.612515775838396,0.435156315696645,54.8086954133629,54.3268986716095
"2033",2018-06-18,TRUE,74.2,1013.1,0,65.2,41.1,0.17,0.446726899383621,72.54,75.7,93.6,1020,886,76.4,93.5,2.18,1.71242276590525,92.9,98.8,82.8439814814815,1017.26342592593,298.740740740741,72.0638888888889,73.0087962962963,1.34337962962963,1.02343518532527,81.9430092592593,86.7134259259259,49.0905682601206,2.24865611541775,111239.234797588,6.00659689922481,361.946852497847,0.290863408699397,0.121497092216152,53.5422741580534,76.4926096037898,67.7,1012.5,0,62.3,45.4,0.13,0.284662659712577,66.39,68.7,92.1,1020.7,910,75.5,99.7,2.83,2.42125979465923,92.77,97.4,78.2066358024691,1016.50478395062,300.5,68.6660493827161,74.6422839506173,1.52496913580247,1.18195640074373,77.4705555555555,80.4496913580247,38.6208987110501,3.07198635201404,107896.179289026,8.52017478581105,273.852861545213,0.38603802068426,0.266816889678815,52.2649743431221,56.9707263342683,67.1,1011.2,0,62.3,45.4,0.12,0.284662659712577,65.4,67.9,92.1,1021.3,910,75.5,99.7,2.83,2.42125979465923,92.77,97.4,77.1786111111111,1016.20462962963,280.231481481481,68.4312037037037,76.269537037037,1.53893518518519,1.20735601938813,76.4843055555556,79.3406481481481,40.2458349552054,4.00548364397762,95927.3940033639,7.26531829025504,234.891499322075,0.445985612106546,0.319366368237903,55.8534610557615,60.1420255294683
"2034",2018-06-19,TRUE,75,1008.8,0,64.8,36.1,1.28,1.00545923869666,72.25,76.2,96.2,1016.7,926,75.7,86.8,2.78,2.36672498460778,90.61,99.9,84.4958333333333,1012.99537037037,297.25,69.9939814814815,63.8893518518518,1.98444444444444,1.6303468859758,80.5141203703704,88.4314814814815,45.4510988372093,3.88853660637381,114571.66744186,5.02503337639965,211.414351205857,0.0979745736434109,0.064194031674524,42.3322420133506,67.8633763996555,67.7,1013.1,0,62.8,41.1,0.15,0.330208685266589,66.52,68.7,93.6,1020.7,898,76.4,96.3,2.83,2.22300753555589,92.9,98.8,80.1280864197531,1017.33472222222,300.118827160494,69.7578703703704,73.0978395061728,1.40157407407407,1.07534097114256,79.4045679012346,83.0945987654321,50.2796117885015,1.92069358578052,108460.515997386,9.99972157822428,296.060582651173,0.340066142881676,0.163017772552778,64.0265429351041,78.3687343055317,67.7,1011.2,0,62.3,41.1,0.13,0.284662659712577,66.39,68.7,93.6,1020.7,910,76.4,99.7,2.83,2.42125979465923,92.9,98.8,79.0724074074074,1016.18240740741,297.432407407407,69.5769444444445,74.8571296296296,1.50784259259259,1.16843535394727,78.4312777777778,81.7474074074074,43.3698774242268,3.7291990182954,106337.663638314,8.81504718875502,266.35023642433,0.352896268063708,0.220149933546795,57.8380871516837,67.9411980915114
"2035",2018-06-20,FALSE,74.8,1007.4,0,70.7,55.5,0.12,0.426993989568865,72.61,76.2,90.5,1013.3,804,75.8,91.9,2.59,2.03448392830027,94.68,98.3,82.6069444444445,1010.70601851852,241.467592592593,72.6134259259259,72.6351851851852,1.23782407407407,0.94571361673351,81.6366666666667,87.825,22.4629748062016,1.65033570198104,73389.2175495263,0.985725882859604,97.270105081826,0.384568731696813,0.228947993502841,50.5531125581395,54.0951860465116,71.5,1008.8,0,64.8,36.1,0.17,0.446726899383621,70.46,72.9,96.2,1020.7,926,76.4,96.3,2.83,2.36672498460778,92.9,99.9,82.5291666666667,1016.08024691358,298.600308641975,70.8770061728395,70.3206790123457,1.66029320987654,1.3234232988016,80.6297530864198,86.316512345679,48.1589470633694,7.31886732688381,111346.775084912,6.08801760738069,280.300313603145,0.304908569227393,0.179883807738709,53.456845070315,76.3540236752724,67.7,1008.8,0,62.3,36.1,0.13,0.284662659712577,66.39,68.7,96.2,1020.7,926,76.4,99.7,2.83,2.42125979465923,92.9,99.9,80.3919444444444,1015.95462962963,299.498148148148,69.6112037037037,72.165,1.5805462962963,1.23993025470645,78.9737592592593,83.2987962962963,49.4395736021007,5.34268475611849,109694.196474788,9.07715888339683,295.995400370714,0.354731026584972,0.238906211993108,54.0403634266982,75.4083118027666
"2036",2018-06-21,FALSE,74.8,1005.7,0,66.7,44.3,0.41,0.446726899383621,73.29,76.3,91.9,1012,871,76.2,94.2,2.51,2.13686320552717,91.16,95.9,81.8097222222222,1008.7587962963,244.236111111111,72.3384259259259,75.1060185185185,1.4749537037037,1.09706084343096,80.4067592592593,85.6578703703704,25.271765503876,1.65908505598621,76938.3114341085,6.14944681309216,271.561405469423,0.13113674203273,0.0915031426608823,25.7712982859604,40.8626354435831,74.2,1007.4,0,64.8,36.1,0.12,0.426993989568865,72.25,75.7,96.2,1020,926,76.4,93.5,2.78,2.36672498460778,94.68,99.9,83.3155864197531,1013.6549382716,279.152777777778,71.5570987654321,69.8444444444444,1.52188271604938,1.19983189601153,81.3645987654321,87.6566358024691,39.587932885874,9.98334497299979,100136.633500773,5.26736838590265,240.635023183926,0.366012214971282,0.231608937145338,49.0362118944034,66.4528152489171,67.7,1007.4,0,62.8,36.1,0.12,0.330208685266589,66.52,68.7,96.2,1020.7,926,76.4,96.3,2.83,2.36672498460778,94.68,99.9,81.4974074074074,1015.14111111111,287.814814814815,70.3762037037037,71.1636111111111,1.48539814814815,1.1604166832274,80.0728981481482,85.1080555555556,46.8538764974428,10.0045548347235,103027.669103765,8.45464173789174,252.307729301823,0.366409850598977,0.213943881085699,57.6971401564377,77.4169415353723
"2037",2018-06-22,FALSE,72.7,1005.3,0,67.1,46.7,0.04,0.284662659712577,71.72,74.2,91.6,1011.1,904,76,97.3,3.39,3.02880837782095,88.24,97.7,81.2537037037037,1008.24490740741,288.689814814815,72.2574074074074,76.2449074074074,1.89055555555556,1.50266604541736,79.4555092592593,85.137037037037,35.2535676141257,1.51904371231697,107377.768453919,2.60971231696813,262.645183247201,0.654274108527132,0.640246579437239,27.7149625301464,59.5857846683893,74.8,1005.7,0,64.8,36.1,0.12,0.426993989568865,72.25,76.2,96.2,1016.7,926,76.2,94.2,2.78,2.36672498460778,94.68,99.9,82.9708333333333,1010.8200617284,260.984567901235,71.6486111111111,70.5435185185185,1.56574074074074,1.22437378204676,80.8525154320988,87.3047839506173,32.2366286707883,5.394465529414,88686.6674585456,5.42451120556414,216.009664262408,0.301105787394814,0.214176731766957,39.7397999997615,55.5256185003912,71.5,1005.7,0,64.8,36.1,0.12,0.426993989568865,70.46,72.9,96.2,1020.7,926,76.4,96.3,2.83,2.36672498460778,94.68,99.9,82.4008333333333,1013.54111111111,276.300925925926,71.5165740740741,71.7406481481482,1.53873148148148,1.20260887131386,80.786537037037,86.4864814814815,38.4774135773865,15.1073351869014,97468.1883216627,5.6940067878351,245.207456484056,0.3134055256067,0.195923436505811,47.4508964305084,65.218723475097
"2038",2018-06-23,FALSE,71.9,1006.5,0,66.9,52.4,0.64,0.502729619348329,70.12,73,87.6,1012.4,746,77.2,93.8,3.98,3.48446981519224,86.37,95.6,80.0796296296296,1009.49953703704,255.976851851852,71.1967592592593,75.4425925925926,2.40310185185185,1.95553455913745,78.068287037037,83.4930555555556,23.0012575366064,1.40246490094746,77143.7901593454,5.8447801464255,141.549433247201,0.659404752368648,0.65059770988112,26.8527686800172,45.6795329457364,72.7,1005.3,0,66.7,44.3,0.04,0.284662659712577,71.72,74.2,91.9,1013.3,904,76.2,97.3,3.39,3.02880837782095,94.68,98.3,81.8901234567901,1009.23657407407,258.131172839506,72.4030864197531,74.662037037037,1.53444444444444,1.18181350186061,80.4996450617284,86.2066358024691,27.8861774190471,2.72989674566374,86105.1435089778,3.2615051424428,212.115310836339,0.461679443585781,0.374618970550779,35.3710433050451,52.7121506430439,72.7,1005.3,0,64.8,36.1,0.04,0.284662659712577,71.72,74.2,96.2,1020,926,76.4,97.3,3.39,3.02880837782095,94.68,99.9,82.602037037037,1011.5937037037,274.076851851852,71.8534259259259,72.1768518518519,1.58623148148148,1.23984451537658,80.791212962963,86.752962962963,36.5936566436687,13.0249464181512,97007.8967759929,5.03629965159784,259.034625853843,0.399476887979268,0.303557452213802,40.6453302233721,61.1154870421858
"2039",2018-06-24,FALSE,73.6,1008.4,0,62.7,37.8,0.27,0.446726899383621,70.32,74.5,92.5,1015,858,73.7,84.5,3.28,2.91265938398121,87.38,97.5,82.4101851851852,1011.72592592593,280.435185185185,68.5203703703704,64.4810185185185,2.29726851851852,1.910449272804,78.452037037037,85.262037037037,42.0138492678725,1.83151076658053,93370.3399655469,3.4567924203273,165.19680081826,0.271346457795004,0.218609142530605,39.4492637381568,64.4420869939707,71.9,1005.3,0,66.7,44.3,0.04,0.284662659712577,70.12,73,91.9,1012.4,904,77.2,97.3,3.98,3.48446981519224,91.16,97.7,81.0476851851852,1008.83441358025,262.967592592593,71.9308641975309,75.5978395061728,1.92287037037037,1.51842048266192,79.3101851851852,84.7626543209877,28.2770270908466,1.78776287041807,87238.2199682294,5.12389909744881,224.784292079302,0.624437806972351,0.582501768838941,27.6202886828095,49.4112152002595,71.9,1005.3,0,64.8,36.1,0.04,0.284662659712577,70.12,73,96.2,1016.7,926,77.2,97.3,3.98,3.48446981519224,94.68,99.9,82.0491666666667,1010.04092592593,265.524074074074,71.68,72.6636111111111,1.79817592592593,1.42626439013901,80.0162685185185,86.1088888888889,32.3511577849861,4.88579339580544,90084.6778258332,5.05140685820204,216.877831248069,0.549722619623794,0.467362817816886,35.9447885654584,56.6875576150757
